Nom de l'instrument : SAM_839E
Fichier_calib_utilise: /Users/mdlemineahmedou/Documents/Stage/pipeline_LOG/data/calibration/ALL_2023/Cal_SAM_839e.dat
Date : 2017-07-06
Heure : 20:54:55
InclX : 0
InclY : -5.44
Pressure : +INF
Comment : lampe
Mission : VITEL

l_onde		data
310			nan
311			nan
312			nan
313			nan
314			nan
315			nan
316			nan
317			-0.035992185815057705
318			0.01296058250531996
319			0.03680178995161074
320			0.04158245301243466
321			0.03335358817641174
322			0.018166211932161967
323			0.0020713407683053556
324			-0.009172814745591815
325			-0.01585033609346399
326			-0.02392633973527299
327			-0.03954775962401276
328			-0.06016768652496887
329			-0.06359068487428705
330			-0.02492333859172031
331			0.0721448340534137
332			0.19247122786975493
333			0.28182632643464844
334			0.2886796962508494
335			0.21462036548301908
336			0.10947740745537315
337			0.024723446240904737
338			-0.009270197442900347
339			-0.008340974620583839
340			0.005554116705259611
341			0.013405795013385027
342			0.013377887638391022
343			0.009836388060362238
344			0.007030529968152822
345			0.00685047943010476
346			0.009084461462051248
347			0.013443874844629417
348			0.019038443815784234
349			0.023679872402343125
350			0.025010914641826525
351			0.02163647710245674
352			0.01770762692432782
353			0.01935850850317587
354			0.03232025375168135
355			0.0547337398951522
356			0.07800475604068229
357			0.09332490510364533
358			0.09546518689244275
359			0.08692420817945422
360			0.07120724730785052
361			0.05209200958023009
362			0.03493658620605311
363			0.02566754972175956
364			0.0297311038883908
365			0.04341672710705453
366			0.05480677577766028
367			0.051733710846005504
368			0.029994063027277897
369			0.0028486023192100386
370			-0.01412538101940431
371			-0.008431113093923633
372			0.014150775510793578
373			0.041124628735831725
374			0.060381225739970915
375			0.06766543191830213
376			0.06592881216506737
377			0.05839247480837012
378			0.048853747311614286
379			0.042411749303792795
380			0.04434427522518255
381			0.05836156114428195
382			0.07851360806933953
383			0.09517374869073691
384			0.09927801320428659
385			0.09376312452954227
386			0.09298222143026169
387			0.11169837171018383
388			0.1527597320180255
389			0.19090345002887807
390			0.19681452466022495
391			0.14834517538164596
392			0.06990792545443342
393			0.0045153587021677065
394			-0.006458303787287369
395			0.03969029991000036
396			0.10706757364418804
397			0.15814633646752765
398			0.16994722647437688
399			0.15580462646583826
400			0.13462550782759228
401			0.12321715366685904
402			0.12380060118132538
403			0.13240688488959065
404			0.1450563609911787
405			0.1580709150039697
406			0.16809172627652685
407			0.17178206588662964
408			0.16968363995290925
409			0.17271010337062812
410			0.19349048784298808
411			0.24122656909428028
412			0.29930038862319686
413			0.33932687923994076
414			0.3338938618524334
415			0.2857869463855882
416			0.23207466358130335
417			0.21166528429346282
418			0.24842050013410552
419			0.3225692029176488
420			0.40647624193052595
