Nom de l'instrument : SAM_839E
Fichier_calib_utilise: /Users/mdlemineahmedou/Documents/Stage/pipeline_LOG/data/calibration/ALL_2023/Cal_SAM_839e.dat
Date : 2017-07-01
Heure : 20:28:47
InclX : -11
InclY : 0
Pressure : +INF
Comment : 
Mission : VITEL

l_onde		data
310			nan
311			nan
312			nan
313			nan
314			nan
315			nan
316			nan
317			0.11206608951806037
318			0.10726380209692367
319			0.09773909973152078
320			0.08600843921218622
321			0.07458827732925456
322			0.06599507087306032
323			0.06274527663393806
324			0.06715431398210205
325			0.07738902902813205
326			0.08771572987816946
327			0.09226264925170637
328			0.0881486919292942
329			0.07925183315834357
330			0.07037815038197379
331			0.0656923666158456
332			0.06551440497853876
333			0.06873793102611093
334			0.07421555006707319
335			0.08004669221137009
336			0.08364679709812482
337			0.0824175531983321
338			0.07592291730681183
339			0.06846189797027412
340			0.06496057886741859
341			0.06930186074441885
342			0.07929116227949085
343			0.09053898486196026
344			0.09881230582391044
345			0.10288320214415145
346			0.10420130962151657
347			0.10430827265617747
348			0.10444164477194458
349			0.10518295023507118
350			0.10702832470607074
351			0.1103732206607218
352			0.11503271990423866
353			0.12061438773348332
354			0.12669896083400933
355			0.13236988533453795
356			0.13626934473709676
357			0.13703219323444193
358			0.13475696671935397
359			0.13270216273071853
360			0.13453792546191
361			0.14305245930299612
362			0.15591771569031776
363			0.16896527640387388
364			0.17819546364498723
365			0.18286621881449433
366			0.1851552692796035
367			0.18734087796032056
368			0.1911504639785916
369			0.1971035128024416
370			0.20555928518365946
371			0.21665266788876367
372			0.22918728577922803
373			0.24147766486143193
374			0.2518982311542531
375			0.26002405961240543
376			0.2665319085467828
377			0.2721382869361389
378			0.2773212552069271
379			0.28202017168727583
380			0.28610045625469127
381			0.2896509563802815
382			0.29413741440044344
383			0.30154961639343636
384			0.313730639983815
385			0.3294125630006881
386			0.34436792850516024
387			0.35426209020855515
388			0.3575938478260891
389			0.3595469880615819
390			0.3662689258452868
391			0.3829861192390955
392			0.4089422284743745
393			0.44099088637894324
394			0.4760529617009897
395			0.5127340889351829
396			0.5513214486883532
397			0.5921741068106863
398			0.6352856741450748
399			0.6797375258378967
400			0.724471048326851
401			0.7684360040608348
402			0.8106403424874258
403			0.8501167060204344
404			0.8859503802674303
405			0.9185696535995137
406			0.9498249397695656
407			0.981633021442895
408			1.0147444914387935
409			1.0467912461901732
410			1.07488939290196
411			1.0969434878508972
412			1.1167979837235664
413			1.1410043868904567
414			1.175899671881911
415			1.2211452020230698
416			1.2688236582983192
417			1.3106107846159234
418			1.3412538717754399
419			1.36440723113058
420			1.385330507379703
421			1.408706656124999
422			1.4344409214387221
