Nom de l'instrument : SAM_839E
Fichier_calib_utilise: /Users/mdlemineahmedou/Documents/Stage/pipeline_LOG/data/calibration/ALL_2023/Cal_SAM_839e.dat
Date : 2017-07-01
Heure : 11:35:09
InclX : 9
InclY : -8.16
Pressure : +INF
Comment : 
Mission : VITEL

l_onde		data
310			nan
311			nan
312			nan
313			nan
314			nan
315			nan
316			nan
317			6.104302337944148e-05
318			0.00056185073206585
319			0.0007876775806137711
320			0.0008131432331306602
321			0.0007128673537239733
322			0.000561469606501166
323			0.0004335696555696939
324			0.0004006291371701392
325			0.0004689411733736581
326			0.0005835266728174756
327			0.0006870849003990906
328			0.0007349552896339116
329			0.0007110446958934145
330			0.0006031826273872653
331			0.0004089620887886354
332			0.0001845064208701795
333			7.651234674387397e-06
334			-4.734079503695729e-05
335			2.358931853229438e-05
336			0.00016074560360238144
337			0.00030218011518028755
338			0.0003982641243241527
339			0.00042634618557825933
340			0.0003673475248090223
341			0.00021327172085661982
342			2.06870605992921e-05
343			-0.00013052025677494093
344			-0.0001643235205685652
345			-7.802891343590403e-05
346			6.571740710101747e-05
347			0.00020210142463275696
348			0.0002878798066274618
349			0.00032634465068043494
350			0.0003268450944507907
351			0.0002989709540872475
352			0.00025369939494453847
353			0.00020250364097873616
354			0.00015646338660021852
355			0.00011928058350099058
356			8.811066426818199e-05
357			5.990269885708336e-05
358			3.541989889738939e-05
359			2.3659876574412657e-05
360			3.469293539698777e-05
361			7.477644587403728e-05
362			0.0001280484347111721
363			0.00017069036948333022
364			0.0001799126262576371
365			0.00015270736005300008
366			0.0001037970243166707
367			4.8530742347887234e-05
368			2.085796827042159e-06
369			-2.0737355205237085e-05
370			-5.188240232671345e-06
371			5.677196615589078e-05
372			0.0001333603471705436
373			0.00017816368077829667
374			0.0001473978702097221
375			4.976957625336491e-05
376			-5.7850424856918855e-05
377			-0.00011692734395709077
378			-9.592925436740986e-05
379			-2.4328997693417555e-05
380			6.002750022292458e-05
381			0.0001236047388018705
382			0.00015943064374004167
383			0.00017064313362710954
384			0.0001606055250171431
385			0.00013701209377217082
386			0.00011167721395206713
387			9.655173146475093e-05
388			9.610858888422271e-05
389			9.717801160525498e-05
390			8.404706072119981e-05
391			4.578439203709398e-05
392			2.521260976144404e-06
393			-1.3202089401576403e-05
394			2.9307035676027154e-05
395			0.00011764784028680618
396			0.00019640839067669864
397			0.00020839431400386686
398			0.000126870746571056
399			1.1347601737318328e-06
400			-0.0001078489610543451
401			-0.0001471285206618818
402			-0.00011941575702733164
403			-5.104467079496753e-05
404			3.188370780351683e-05
405			0.00011141395991028322
406			0.00017821617437264003
407			0.00022337618929018307
408			0.00023851101176911168
