Nom de l'instrument : SAM_80E0
Fichier_calib_utilise: /Users/mdlemineahmedou/Documents/Stage/pipeline_LOG/data/calibration/ALL_2023/Cal_SAM_80E0.dat
Date : 2017-07-01
Heure : 11:34:17
InclX : 
InclY : 
Pressure : 
Comment : test_labo
Mission : VITEL

l_onde		data
310			nan
311			nan
312			nan
313			nan
314			nan
315			nan
316			nan
317			3.1042574374435614
318			2.9642496567712255
319			2.8429448642696906
320			2.7388630863068046
321			2.6505243492504147
322			2.5764486794683683
323			2.515156103328513
324			2.4652259308041344
325			2.4267248445100753
326			2.4012791431289306
327			2.3905811271536
328			2.393236614068752
329			2.4000656608832007
330			2.400679695768062
331			2.3868792398154097
332			2.365137480867712
333			2.347957607982117
334			2.347379595354151
335			2.364577441154321
336			2.38997667716537
337			2.4135595007760027
338			2.429632467783372
339			2.442798068543527
340			2.4591581518310504
341			2.484065201254492
342			2.5181291837573023
343			2.560110259531618
344			2.6087613140684054
345			2.6627711213133236
346			2.7207676856655496
347			2.781376266490838
348			2.8431389630356882
349			2.904407774112531
350			2.963508254936453
351			3.0192489869743357
352			3.073378766913462
353			3.1287527074677217
354			3.188169172433218
355			3.253254242640332
356			3.324553308401682
357			3.402584075066233
358			3.4905527096946876
359			3.5976606296183196
360			3.733919974343235
361			3.9075360787735547
362			4.115952750749545
363			4.352645806349958
364			4.611012567099595
365			4.883042020578529
366			5.159442580171667
367			5.430906514867233
368			5.694290283175769
369			5.960061070769006
370			6.240505815682819
371			6.547467738032492
372			6.890162170305522
373			7.276840617589825
374			7.714705899654774
375			8.190560293233561
376			8.672664564551273
377			9.128662653353878
378			9.538050136974535
379			9.906598397287855
380			10.243608402109272
381			10.560881716306888
382			10.885169909824736
383			11.248756344634737
384			11.682442959677438
385			12.187402170709822
386			12.737550228224142
387			13.305798165963985
388			13.8671599211175
389			14.401392762369927
390			14.888903816651217
391			15.319811463332993
392			15.743684176992405
393			16.232578104749745
394			16.857017535692478
395			17.65493737691156
396			18.63357244141362
397			19.798859368756045
398			21.130436682489744
399			22.54683946603486
400			23.95794508419538
401			25.279079528554547
402			26.460185522890377
403			27.464756087466146
404			28.258733266579597
405			28.861234137511744
406			29.343236132821414
407			29.77780234143181
408			30.216142414755318
409			30.65654466129133
410			31.089443634685942
411			31.50509957984812
412			31.89260866297834
413			32.24059022063998
414			32.537698995281254
415			32.7734681029231
416			32.93832658157665
417			33.02276674121543
418			33.02707333567642
419			32.97652242268629
420			32.90031931969244
421			32.82184148650785
422			32.72305455344327
423			32.56799335946459
424			32.32192507535661
425			31.984519289824295
426			31.592488984023237
427			31.18438239895901
428			30.79997560676723
429			30.482381834894916
430			30.27527589270022
