Nom de l'instrument : SAM_839E
Fichier_calib_utilise: /Users/mdlemineahmedou/Documents/Stage/pipeline_LOG/data/calibration/ALL_2023/Cal_SAM_839e.dat
Date : 2017-07-01
Heure : 19:02:31
InclX : -7
InclY : -2.72
Pressure : +INF
Comment : 
Mission : VITEL

l_onde		data
310			nan
311			nan
312			nan
313			nan
314			nan
315			nan
316			nan
317			0.7926913980458115
318			0.21752023929353828
319			-0.027199908274319107
320			-0.03423001323075545
321			0.10366895585123423
322			0.2937360303986552
323			0.44321024183851276
324			0.46333018039136964
325			0.34786863638522125
326			0.1681980383941351
327			-0.0013940026501737658
328			-0.10827817917460607
329			-0.1487740471406516
330			-0.12592243401401615
331			-0.04750912000406344
332			0.05023501000852564
333			0.12052714471251551
334			0.11925717477041563
335			0.05464820045416598
336			-0.017550661775130833
337			-0.04002565908602355
338			0.01310162197262803
339			0.0988707938743527
340			0.1652049688998774
341			0.1695727604894367
342			0.12505394127478522
343			0.06481257099865803
344			0.021238797148359866
345			0.011623911606244524
346			0.03980605036969015
347			0.10908816635414512
348			0.2109765748040992
349			0.3115281610253567
350			0.3734873188238342
351			0.36889852958485403
352			0.3234150086542757
353			0.28185823375393054
354			0.2870086871134276
355			0.3429923106915872
356			0.41963557355524184
357			0.485637404870211
358			0.5211842933958654
359			0.5312633711751283
360			0.5240925378931268
361			0.5092096026006895
362			0.5038093484024336
363			0.5278408519915545
364			0.5997919708188636
365			0.7102713110533867
366			0.8248994610327035
367			0.9084913421081899
368			0.9413159032245065
369			0.9375309018856647
370			0.9157892305042662
371			0.8930334293567256
372			0.8760581303495306
373			0.8679296754512348
374			0.8713653308371645
375			0.8822855478682823
376			0.8903742023899869
377			0.8851274790135403
378			0.8657745797886812
379			0.8535335042082394
380			0.872640279018055
381			0.9409375542094508
382			1.0368681568457472
383			1.1238794113150734
384			1.1668892080781017
385			1.1623997431628386
386			1.136959775308939
387			1.1182738322295902
388			1.1239934245742662
389			1.1480518456080935
390			1.1809634524350379
391			1.214301737250707
392			1.2465206351315878
393			1.278822702702089
394			1.3127315101140606
395			1.3569633746327134
396			1.427413615096323
397			1.540254788544485
398			1.6989700491249025
399			1.8753677180935833
400			2.0363954003685216
401			2.1531482426916884
402			2.2255337948580336
403			2.2656868002251973
404			2.285786973847832
405			2.2980286342620975
406			2.314621563845546
407			2.3477648579382744
408			2.403075978053972
409			2.4685713770017848
410			2.5293565443014803
411			2.5731815673824827
412			2.60771999885486
413			2.649725329107415
414			2.7154096849610827
415			2.803805307182714
416			2.894440469778368
417			2.9657951676032908
418			3.0031720999150506
419			3.0116587748955728
420			2.9999085635526983
421			2.9768341589189005
422			2.953496666117797
