Nom de l'instrument : SAM_839E
Fichier_calib_utilise: /Users/mdlemineahmedou/Documents/Stage/pipeline_LOG/data/calibration/ALL_2023/Cal_SAM_839e.dat
Date : 2017-07-05
Heure : 12:53:23
InclX : 0
InclY : 9.52
Pressure : +INF
Comment : 
Mission : VITEL

l_onde		data
310			nan
311			nan
312			nan
313			nan
314			nan
315			nan
316			nan
317			0.14503142721066425
318			0.10467991371102026
319			0.036702206557214075
320			-0.0418312175500557
321			-0.1138498819100904
322			-0.16228330982219136
323			-0.17006102458565994
324			-0.12119087618720713
325			-0.021932876712824678
326			0.1005312138354867
327			0.21823881617475555
328			0.3102244366693872
329			0.37133634995650044
330			0.39859425248754377
331			0.39141263450632846
332			0.3635623273563794
333			0.33413975554906433
334			0.32126509379469576
335			0.32389585638444657
336			0.3235871296654686
337			0.3013380658804673
338			0.25297066112972255
339			0.20676677415055922
340			0.1953070071183987
341			0.24345217223102134
342			0.3310883378568484
343			0.421858687286132
344			0.4807670729303863
345			0.4988761083406141
346			0.4904668936174823
347			0.47061455238653443
348			0.4510571336369714
349			0.4363334615003193
350			0.43004531078305874
351			0.435078177546949
352			0.4501886938683787
353			0.4726571811120437
354			0.5000087780069241
355			0.5343858593692199
356			0.5820278287962279
357			0.6492786939900849
358			0.7355949258230048
359			0.8255634014445161
360			0.9018339433196089
361			0.9506297103823962
362			0.9789032732527638
363			1.001063788572703
364			1.0307887436422445
365			1.06764349362478
366			1.0985447681554938
367			1.1100111188062225
368			1.098275427048948
369			1.0808729218687056
370			1.0781644531564147
371			1.1065967019269918
372			1.159392694687193
373			1.221243205358464
374			1.2770680408331383
375			1.3165804735672042
376			1.333892131832642
377			1.3233073093189394
378			1.2858047276356588
379			1.2374419515682478
380			1.1963461615674287
381			1.1776466208879588
382			1.1779976285819522
383			1.187021945117426
384			1.194968629335961
385			1.2055646763299137
386			1.2353588181115571
387			1.3013597259013219
388			1.4070695949819119
389			1.5241246116203038
390			1.6195675371742462
391			1.6669308478310338
392			1.681906053644568
393			1.6970264917039506
394			1.7439260785444342
395			1.8326108435216524
396			1.951500260307088
397			2.088083075323746
398			2.231570414440716
399			2.375472745394905
400			2.513960298875442
401			2.6420075735230593
402			2.7601762069074427
403			2.871398865110563
404			2.9784431539316962
405			3.0796385477043833
406			3.168614918068497
407			3.238785889355892
408			3.2891909478458405
409			3.33391460476413
410			3.3895296102802512
411			3.469869121791955
412			3.5681271738278575
413			3.6680917086650346
414			3.7539667137554567
415			3.8235200063282058
416			3.889918137008443
417			3.9671550008597145
418			4.063527594312048
419			4.170812771007646
420			4.277809920248708
421			4.3737985489071995
422			4.452035806685583
423			4.5077446589807755
