[Spectrum]
Version            = 1
IDData             = DLAB_2023-07-19_15-04-04_108_113
IDDevice           = SAM_85AE
IDDataType         = SPECTRUM
IDDataTypeSub1     = CAL
IDDataTypeSub2     = Air
IDDataTypeSub3     = 
DateTime           = 2023-07-19 15:03:12
PositionLatitude   = 0
PositionLongitude  = 0
Comment            = 
CommentSub1        = 
CommentSub2        = 
CommentSub3        = 
IDMethodType       = 
MethodName         = 
Mission            = No Mission
MissionSub         = 1
RecordType         = 0

[Attributes]
CalFactor = 1
IDBasisSpec = 
IDDataBack = DLAB_2023-07-10_10-37-37_480_457
IDDataCal = 
IntegrationTime = 64
P31 = -1
P31e = 0
PathLength = +INF
RAWDynamic = 65535
Temperature = +NAN
Unit1 = $05 $00 Pixel 
Unit2 = $04 $04 1/Intensity (m^2 nm Sr)/mW
Unit3 = $04 $04 1/Intensity (m^2 nm Sr)/mW
Unit4 = $f1 $00 Status 
[END] of [Attributes]
[DATA]
 0 5 0 0
 1 +NAN 0 0
 2 +NAN 0 0
 3 +NAN 0 0
 4 +NAN 0 0
 5 +NAN 0 0
 6 0.465358230607639 0 0
 7 0.560072414138178 0 0
 8 0.646287984584874 0 0
 9 0.682296130287166 0 0
 10 0.713268311535608 0 0
 11 0.714230925358328 0 0
 12 0.722268266178918 0 0
 13 0.729838138356041 0 0
 14 0.745472476047487 0 0
 15 0.787614645862658 0 0
 16 0.841297847661921 0 0
 17 0.89298898570989 0 0
 18 0.966813918648813 0 0
 19 1.05634850073921 0 0
 20 1.15047987090119 0 0
 21 1.25254685022385 0 0
 22 1.34466469744276 0 0
 23 1.40881730303606 0 0
 24 1.44175071928217 0 0
 25 1.44723450056788 0 0
 26 1.42524768664631 0 0
 27 1.39368956290961 0 0
 28 1.37039570538561 0 0
 29 1.34280774904906 0 0
 30 1.32656699878553 0 0
 31 1.31942995727762 0 0
 32 1.32212928088791 0 0
 33 1.3311305126761 0 0
 34 1.35952342635178 0 0
 35 1.40139585382632 0 0
 36 1.46093692495733 0 0
 37 1.53331206484254 0 0
 38 1.61297633814973 0 0
 39 1.70405615122362 0 0
 40 1.8065990529821 0 0
 41 1.91391463385841 0 0
 42 2.02416489726695 0 0
 43 2.13462477314481 0 0
 44 2.21910303519509 0 0
 45 2.28506242282102 0 0
 46 2.32916229849733 0 0
 47 2.35088744660072 0 0
 48 2.35110900244791 0 0
 49 2.33197024844246 0 0
 50 2.29447877367205 0 0
 51 2.24985164671888 0 0
 52 2.2014947486183 0 0
 53 2.15223374270887 0 0
 54 2.10846088394434 0 0
 55 2.06297977663282 0 0
 56 2.00842262357966 0 0
 57 1.951446757974 0 0
 58 1.89346350934899 0 0
 59 1.84270614820612 0 0
 60 1.8031898620044 0 0
 61 1.7729159560075 0 0
 62 1.75246851590109 0 0
 63 1.74492947017208 0 0
 64 1.74485681489588 0 0
 65 1.75409029493421 0 0
 66 1.77388800747473 0 0
 67 1.80148527191606 0 0
 68 1.83654564510274 0 0
 69 1.87695997090186 0 0
 70 1.9172811750153 0 0
 71 1.95368879251114 0 0
 72 1.98128618411946 0 0
 73 2.00045342201397 0 0
 74 2.01321561969609 0 0
 75 2.02351414313635 0 0
 76 2.03101393742078 0 0
 77 2.03730016750595 0 0
 78 2.04351057899532 0 0
 79 2.04748928635997 0 0
 80 2.05082160553476 0 0
 81 2.0512798520456 0 0
 82 2.04555058682521 0 0
 83 2.0356504695773 0 0
 84 2.01808208909654 0 0
 85 1.99434630690627 0 0
 86 1.96613396575814 0 0
 87 1.93171317543998 0 0
 88 1.88954021450707 0 0
 89 1.84487576518718 0 0
 90 1.79547295826521 0 0
 91 1.74599288230001 0 0
 92 1.7030818485379 0 0
 93 1.67008049337698 0 0
 94 1.64273653593374 0 0
 95 1.62039851886129 0 0
 96 1.60086758007657 0 0
 97 1.5826533704784 0 0
 98 1.56752502960784 0 0
 99 1.54795324802508 0 0
 100 1.52251449335674 0 0
 101 1.48923541710539 0 0
 102 1.44819611181927 0 0
 103 1.40366318010219 0 0
 104 1.35945853029132 0 0
 105 1.3185577270738 0 0
 106 1.28288567114235 0 0
 107 1.25274999424396 0 0
 108 1.22444234374643 0 0
 109 1.19558896598332 0 0
 110 1.16542603803709 0 0
 111 1.13593871646831 0 0
 112 1.10886612561082 0 0
 113 1.08413760956557 0 0
 114 1.06132582710722 0 0
 115 1.04176274234562 0 0
 116 1.02553986610321 0 0
 117 1.00929748791122 0 0
 118 0.995678122872927 0 0
 119 0.981791607302885 0 0
 120 0.967507237296553 0 0
 121 0.953527566894077 0 0
 122 0.939935643893333 0 0
 123 0.926984680344089 0 0
 124 0.91535746915255 0 0
 125 0.905387060687858 0 0
 126 0.897560294420177 0 0
 127 0.892395022502902 0 0
 128 0.889555197897623 0 0
 129 0.887906977910531 0 0
 130 0.887491907853257 0 0
 131 0.886386649221882 0 0
 132 0.883816884671765 0 0
 133 0.879102198306526 0 0
 134 0.87279473908912 0 0
 135 0.864421815837348 0 0
 136 0.854635310971536 0 0
 137 0.842885240369165 0 0
 138 0.830226054186984 0 0
 139 0.817900176930996 0 0
 140 0.805663822408852 0 0
 141 0.794291542942518 0 0
 142 0.783651944224321 0 0
 143 0.77272361220817 0 0
 144 0.761214272682488 0 0
 145 0.748424172593334 0 0
 146 0.733657572581286 0 0
 147 0.717557066794105 0 0
 148 0.699473353414094 0 0
 149 0.679166056084651 0 0
 150 0.65810654606804 0 0
