[Spectrum]
Version            = 1
IDData             = DLAB_2022-04-07_09-35-10_099_829
IDDevice           = SAM_877E
IDDataType         = SPECTRUM
IDDataTypeSub1     = BACK
IDDataTypeSub2     = 
IDDataTypeSub3     = 
DateTime           = 2022-04-07 09:27:39
 100 0.0206705009914316 0.0183265786886597 0
 101 0.0207232593876554 0.0184816061448455 0
 102 0.0206961143246902 0.0182402961107025 0
 103 0.0207279707781635 0.0184660134126223 0
 104 0.0206936247186775 0.018387918655599 0
 105 0.0207027409443805 0.0183935023636945 0
 106 0.0206998228239402 0.018539161786659 0
 107 0.0207226508134195 0.0184959369698621 0
 108 0.0206874116084307 0.0184286257676453 0
 109 0.0207421229207733 0.0183465216753441 0
 110 0.020701313028226 0.0183681884597413 0
 111 0.0207347460518816 0.0183723658980266 0
 112 0.0206972576695778 0.018377515470941 0
 113 0.020727058963669 0.018400670045506 0
 114 0.0207082097376289 0.0184029695480146 0
 115 0.0207351740428795 0.0183714723162045 0
 116 0.0206895480738891 0.0183564512738557 0
 117 0.0207173777828697 0.0186150345466101 0
 118 0.0207052155454091 0.0185351538478754 0
 119 0.0207254515111359 0.0184841973401114 0
 120 0.0207124687104209 0.0183799518298959 0
 121 0.020722540369758 0.018594476229603 0
 122 0.0206997504161685 0.0183586692560066 0
 123 0.0207405346606617 0.018481362107458 0
 124 0.0207004240701607 0.0184476250732728 0
 125 0.0207390772579688 0.0183914901898984 0
 126 0.0206981755907518 0.018281539476579 0
 127 0.0207540215241541 0.0183806418726664 0
 128 0.0207174784558439 0.0181979151256163 0
 129 0.0207334247409044 0.0184241194549406 0
 130 0.0207211037297756 0.018269653738607 0
 131 0.0207394508122805 0.0183654335255129 0
 132 0.0207111233216786 0.0186523801221949 0
 133 0.0207499871026928 0.0183506181169571 0
 134 0.0207011694340184 0.0185176627561456 0
 135 0.0207377081404146 0.0184351824831789 0
 136 0.0207000587162473 0.0185422906322495 0
 137 0.0207315117799175 0.0184117768887545 0
 138 0.0207088080177478 0.0184288265137081 0
 139 0.0207523503876771 0.0183665920921378 0
 140 0.0207105199817394 0.0184910888651653 0
 141 0.0207339795763603 0.0184914832002573 0
 142 0.0207204401954238 0.0183876381347966 0
 143 0.0207380265601338 0.0183782454883623 0
 144 0.0206841471520219 0.0183662743896732 0
 145 0.0207476459762314 0.0183086381003111 0
 146 0.0207110940096168 0.0183053903781391 0
 147 0.0207409736436827 0.0183238661729473 0
 148 0.0206914636520244 0.0182943409657208 0
 149 0.0207291539037064 0.0184491760548099 0
 150 0.0207191839642029 0.0183661597025748 0
 151 0.0207534858811196 0.018418023931666 0
 152 0.0207172584409037 0.0186621473782384 0
 153 0.0207323464757731 0.0184436194037925 0
 154 0.0207020303013579 0.0184996011964739 0
 155 0.0207312129015728 0.0183940747518161 0
 156 0.0207195411177181 0.0185616474404305 0
 157 0.0207376500397206 0.0185102459746543 0
 158 0.020694406548136 0.0182333286512683 0
 159 0.0207198682612652 0.0186763622942239 0
 160 0.0206842492208086 0.0185302198587762 0
 161 0.0207398667643959 0.0183083773049913 0
 162 0.0206892968276449 0.0183191418325623 0
 163 0.0207373270836109 0.0183201068101579 0
 164 0.0206905985972476 0.0183992766932686 0
 165 0.0207407682847734 0.0183223096054328 0
 166 0.0206927088912221 0.0184504761910495 0
 167 0.0207370978214131 0.0184934236291562 0
 168 0.0206893146242539 0.0184916479865906 0
 169 0.0207506492412322 0.0185971362022155 0
 170 0.0206843450084392 0.018414667108373 0
 171 0.0207346650947585 0.0185230591594363 0
 172 0.0207056854107811 0.0182656819341147 0
 173 0.0207407082648373 0.0184470102666353 0
 174 0.020701791966379 0.0183991754474283 0
 175 0.0207327346861157 0.0184689258015886 0
 176 0.0206993229486002 0.0184339811489145 0
 177 0.0207166524838162 0.0184493605666259 0
 178 0.020701330824835 0.0184443249825627 0
 179 0.0207307655436769 0.0184161728784055 0
 180 0.0206869304020825 0.0187611967075405 0
 181 0.0207257788291596 0.0185235320473355 0
 182 0.0207098356846771 0.0184728576314301 0
 183 0.0207508244156969 0.0183824318292991 0
 184 0.0206891120569695 0.0187648572683547 0
 185 0.0207287840134025 0.0183606938236901 0
 186 0.0206895248685068 0.0182364831574424 0
 187 0.02074095654498 0.0184070658150658 0
 188 0.0207160908437745 0.0183992464940783 0
 189 0.0207371724973801 0.0186424040902461 0
 190 0.0206978371062284 0.0185972732332236 0
 191 0.0207161742435694 0.0185614891128836 0
 192 0.0206878240710149 0.0184746566652761 0
 193 0.0207177710530325 0.0182662565915396 0
 194 0.0207023820460997 0.0184785553283769 0
 195 0.0207155944579657 0.0181938412024747 0
 196 0.0206962415181013 0.0184087358477463 0
 197 0.0207175445824596 0.018461488247244 0
 198 0.0206873655466193 0.018583705766931 0
 199 0.020725508390494 0.0184177346827739 0
 200 0.020687997500714 0.0184784729352102 0
 201 0.0207138844132162 0.0182279273602473 0
 202 0.020679548298894 0.0186201214518407 0
 203 0.020712054154118 0.0185476746416529 0
 204 0.0206935961045219 0.0184349871485317 0
 205 0.0207290230462876 0.0184620660467811 0
 206 0.0206911298783681 0.0185709025321713 0
 207 0.0207310982704739 0.0185422761436206 0
 208 0.0206933998183936 0.0182873450527142 0
 209 0.0207295951549228 0.0185530935634151 0
 210 0.0206926035073808 0.0185060228011791 0
 211 0.0207160456543459 0.0184560389517297 0
 212 0.0207000328937166 0.0185273083426188 0
 213 0.0207128618061071 0.0184815368438135 0
 214 0.0206750721027867 0.0187972404012678 0
 215 0.020724325264951 0.0184775090049854 0
 216 0.0206894222762904 0.0185000047833409 0
 217 0.0207069299520726 0.0185372775666577 0
 218 0.0206843783334619 0.018469641330381 0
 219 0.0206929062242098 0.0184425795391874 0
 220 0.0206765909212281 0.0184561126168066 0
 221 0.0207191405195398 0.0185565146254482 0
 222 0.0206726634538972 0.0186405507676822 0
 223 0.020701184613479 0.0186835186295188 0
 224 0.0206611466052264 0.0185029971216087 0
 225 0.0207093171403454 0.0185358136914556 0
 226 0.0206918570966637 0.0185600367587599 0
 227 0.0207098217265525 0.0186256760081165 0
 228 0.0206678957074607 0.0184936032532419 0
 229 0.0207200354098082 0.0185638408093685 0
 230 0.0206868138517414 0.0184437916962829 0
 231 0.020711484313678 0.0183383069718938 0
 232 0.0206846587172913 0.0185133091850104 0
 233 0.0207197852104233 0.0186133479305593 0
 234 0.0206922432132876 0.0184355639006981 0
 235 0.0207087291543434 0.0186920869951632 0
 236 0.0206842075209112 0.0186270484129387 0
 237 0.0207252918650849 0.018575644852421 0
 238 0.02067358346879 0.0185951219336779 0
 239 0.0207243032809047 0.0184510346142276 0
 240 0.0206751429402695 0.0184863605098591 0
 241 0.0207266948310915 0.0185048637108688 0
 242 0.0206805820725029 0.0184618045532142 0
 243 0.0207222099111563 0.0187603193599653 0
 244 0.0206779158962131 0.0186476282010465 0
 245 0.0207154203303603 0.0183083478040481 0
 246 0.0206774880796917 0.0184099811715826 0
 247 0.0207315981458139 0.018388880840206 0
 248 0.020696298920889 0.0184500869182495 0
 249 0.0207236961024812 0.0182678400415703 0
 250 0.0207086091144712 0.0182630842800625 0
 251 0.0207424703036012 0.018279724383048 0
 252 0.0207408326666235 0.0181336325705204 0
 253 0.0207873128728442 0.018179326913013 0
 254 0.0208383886171382 0.018155362546287 0
 255 0.0213291372628302 0.0190614532918694 0
[END] of [DATA]
[END] of [Spectrum]

