[Spectrum]
Version            = 1
IDData             = DLAB_2023-07-17_10-22-22_926_969
IDDevice           = SAM_80E0
IDDataType         = SPECTRUM
IDDataTypeSub1     = BACK
IDDataTypeSub2     = 
IDDataTypeSub3     = 
DateTime           = 2023-07-17 10:13:33
PositionLatitude   = 0
PositionLongitude  = 0
Comment            = 
CommentSub1        = 
CommentSub2        = 
CommentSub3        = 
IDMethodType       = SAM Calibration Station
MethodName         = SAM Calibration Station
Mission            = 
MissionSub         = 0
RecordType         = 0

[Attributes]
CalFactor = 1
IDBasisSpec = 
IDDataBack = 
IDDataCal = 
IntegrationTime = 8192
P31 = -1
P31e = 0
PathLength = +INF
RAWDynamic = 65535
Temperature = +NAN
Unit1 = $05 $00 Pixel 
Unit2 = $03 $05 Intensity counts
Unit3 = $03 $05 Intensity counts
Unit4 = $f1 $00 Status 
[END] of [Attributes]
[DATA]
 0 12 0 0
 1 0.0171005710240889 0.0219229248522223 0
 2 0.0168891406794999 0.0219464652083514 0
 3 0.0168638616433274 0.0217933924951316 0
 4 0.0168166023992732 0.0216952058502139 0
 5 0.0168748128389957 0.0219629335425319 0
 6 0.0168649643351769 0.0217230535186029 0
 7 0.0169160884094776 0.0217796604170675 0
 8 0.0168583909308369 0.0218450123377117 0
 9 0.0168948279173995 0.0215594624099412 0
 10 0.016841179516251 0.0220678258041931 0
 11 0.0168851167266322 0.0218457187892908 0
 12 0.0168458781699704 0.02190352510184 0
 13 0.0168963868654493 0.0220165205219653 0
 14 0.0168567782440071 0.0217749783206366 0
 15 0.0168913411778552 0.0218573653776054 0
 16 0.0168416371682639 0.0218509668150569 0
 17 0.0168992098961652 0.0218070250729732 0
 18 0.0168447491321606 0.0218319849656088 0
 19 0.016895793470674 0.0218408074932248 0
 20 0.0168452347004228 0.0218237786411247 0
 21 0.0168931981318669 0.0218331122856726 0
 22 0.0168499108466661 0.0218018947018561 0
 23 0.0169020184453268 0.021766574392202 0
 24 0.0168554687974358 0.0218819422816656 0
 25 0.0168908336255467 0.0219593208116493 0
 26 0.0168616496295193 0.0218377737838119 0
 27 0.0168767373154356 0.0217805018049132 0
 28 0.0168563893357583 0.0218689489491125 0
 29 0.016890248256693 0.0217987859308719 0
 30 0.0168486882894209 0.0218248909488742 0
 31 0.0168758110193867 0.0217324925984742 0
 32 0.0168466402835777 0.0218655589590786 0
 33 0.016901968545031 0.0216154129560615 0
 34 0.0168525550389095 0.0218042814852615 0
 35 0.0169038042129026 0.0216190646142241 0
 36 0.0168644684727977 0.0217418688360998 0
 37 0.0169042677971184 0.0215433552441119 0
 38 0.0168563999788283 0.0219337143421298 0
 39 0.0168952552104912 0.0217904361165933 0
 40 0.0168511250290364 0.0218400565283882 0
 41 0.0168979651803972 0.021856981516221 0
 42 0.0168654748535869 0.0217536929537586 0
 43 0.0168909618658171 0.0217174624789121 0
 44 0.0168621789913976 0.0216411170056236 0
 45 0.0168927708387753 0.0218082360081362 0
 46 0.0168539700437986 0.0219146572565486 0
 47 0.0169001234554253 0.0216452604043591 0
 48 0.0168599987323231 0.0218664382268335 0
 49 0.0168925340740854 0.0219720938472187 0
 50 0.0168737488809422 0.0215796227260587 0
 51 0.0168999118153599 0.0216351855704351 0
 52 0.0168349142375133 0.021583367774781 0
 53 0.0168953846720975 0.0218767935815601 0
 54 0.0168429396357728 0.0218099163399625 0
 55 0.0168921441189773 0.0216987264124695 0
 56 0.0168714016478013 0.0218411311307903 0
 57 0.0169031213116528 0.0216408925191569 0
 58 0.0168608245298743 0.0220052440046534 0
 59 0.0168980834755038 0.0220083443966715 0
 60 0.0168592196944896 0.0217023098169708 0
 61 0.016912296335956 0.0216677746862648 0
 62 0.0168565615441214 0.0217143889694102 0
 63 0.0168987962122451 0.0217304746641389 0
 64 0.0168716179987338 0.0218349334888664 0
 65 0.0169053090732193 0.0219202366005991 0
 66 0.0168692362192342 0.021751418064463 0
 67 0.0169033394073509 0.0218989765451813 0
 68 0.0168694274455423 0.0218485456429782 0
 69 0.0169011706637292 0.021636597949908 0
 70 0.0168560716139453 0.0220422851444699 0
 71 0.016910981655088 0.0219999767770899 0
 72 0.0168778879883386 0.0218708869341463 0
 73 0.0169218754479686 0.0218190206103135 0
 74 0.0168733533425842 0.0217404571548741 0
 75 0.016910793569358 0.0218178948613058 0
 76 0.0168804733819819 0.0218386170918373 0
 77 0.0169145758721923 0.0216646330976634 0
 78 0.0168678065583142 0.0221173268157212 0
 79 0.0169044319795599 0.0219346601179281 0
 80 0.0168744452168871 0.0222465467072012 0
 81 0.0168937018456912 0.021924892512761 0
 82 0.0168763084520549 0.0219808233333986 0
 83 0.0169021756487059 0.022125514811217 0
 84 0.0168561927006769 0.0218405800392075 0
 85 0.0168934310580725 0.0219984800842707 0
 86 0.0168684547387289 0.0217915056567033 0
 87 0.0169168438929757 0.0219593145274247 0
 88 0.0168698393846968 0.021927977717903 0
 89 0.0169120871385624 0.0220135726969549 0
 90 0.0168821038654207 0.0219084552505798 0
 91 0.0169030384352875 0.0221207902962702 0
 92 0.0168828192193104 0.02190630744227 0
 93 0.0169199258469043 0.0218395225438613 0
 94 0.0168764349475597 0.0218773366433003 0
 95 0.0169181545608828 0.0218590162084885 0
 96 0.0168826311335803 0.0219179189436641 0
 97 0.0169170625121034 0.022082856971126 0
 98 0.0168741151072385 0.0220641195081891 0
 99 0.0168989774933894 0.0217847747284996 0
