[Spectrum]
Version            = 1
IDData             = DLAB_2023-09-19_11-18-33_395_812
IDDevice           = SAM_8467
IDDataType         = SPECTRUM
IDDataTypeSub1     = BACK
IDDataTypeSub2     = 
IDDataTypeSub3     = 
DateTime           = 2023-09-19 11:12:14
PositionLatitude   = 0
PositionLongitude  = 0
Comment            = 
CommentSub1        = 
CommentSub2        = 
CommentSub3        = 
IDMethodType       = SAM Calibration Station
MethodName         = SAM Calibration Station
Mission            = 
MissionSub         = 0
RecordType         = 0

[Attributes]
CalFactor = 1
IDBasisSpec = 
IDDataBack = 
IDDataCal = 
IntegrationTime = 8192
P31 = -1
P31e = 0
PathLength = +INF
RAWDynamic = 65535
Temperature = +NAN
Unit1 = $05 $00 Pixel 
Unit2 = $03 $05 Intensity counts
Unit3 = $03 $05 Intensity counts
Unit4 = $f1 $00 Status 
[END] of [Attributes]
[DATA]
 0 12 0 0
 1 0.0154045290652961 0.0198356343232925 0
 2 0.0152567390454055 0.0196511329810475 0
 3 0.015326730665785 0.019626998067449 0
 4 0.0153977986320535 0.019579567707918 0
 5 0.0153898665787528 0.0194206909896191 0
 6 0.0153562950207098 0.0196890181271366 0
 7 0.0153401350018652 0.0195481774824875 0
 8 0.0153598836545642 0.0195960912036253 0
 9 0.015387849629737 0.0196604355535962 0
 10 0.0153534477377523 0.0196440211590099 0
 11 0.0153619951698747 0.0196148359981576 0
 12 0.0153542867955219 0.0194821222523765 0
 13 0.0153646974628121 0.0196356664570011 0
 14 0.0153755036684604 0.0196846713639114 0
 15 0.0153700476120008 0.0194870955178793 0
 16 0.0153562393626877 0.0195741779379754 0
 17 0.0153804240818855 0.019624795446736 0
 18 0.0153680475872111 0.0194947942166673 0
 19 0.015379016753965 0.0196469626997958 0
 20 0.0153693517994856 0.0195252861471074 0
 21 0.0153816094756237 0.0195401881383129 0
 22 0.0153823590269188 0.0195147642604297 0
 23 0.0153842800138275 0.0194201531647327 0
 24 0.0153771601489064 0.0195624383082247 0
 25 0.0153833169032248 0.0196330333669048 0
 26 0.0153658240579501 0.019582239201609 0
 27 0.0153910929744822 0.0192144547838774 0
 28 0.0153697147107272 0.0194602262683441 0
 29 0.0153933477350472 0.0194644368733702 0
 30 0.0153844712401355 0.0195392263028296 0
 31 0.015399404339821 0.0195466298176245 0
 32 0.0153818361206731 0.0196798628847419 0
 33 0.0154071950671094 0.0195553512739619 0
 34 0.0153778355476642 0.019533059732905 0
 35 0.0153940072564382 0.019523015272733 0
 36 0.0153957675504365 0.0196372242464482 0
 37 0.015404765829986 0.0193740801977095 0
 38 0.0153965799132927 0.0195233268655348 0
 39 0.0154077797380568 0.0194363264894818 0
 40 0.0153973783180242 0.0195212192064375 0
 41 0.0154020905809151 0.0192756655750893 0
 42 0.0153929480092518 0.0194669276956047 0
 43 0.015404077868916 0.0194866084904749 0
 44 0.0153963328544859 0.0194439885302931 0
 45 0.0154153722599748 0.0193833009007769 0
 46 0.0153914290163338 0.0194321204230623 0
 47 0.0154184599716298 0.0195430128972588 0
 48 0.0154018834772402 0.019617623924565 0
 49 0.0154114690448854 0.0195560222894969 0
 50 0.0153932880640642 0.0194326523128477 0
 51 0.015419090180959 0.0196419883869222 0
 52 0.0154097645833859 0.0194230699177438 0
 53 0.0154247545624294 0.0196445322759419 0
 54 0.0154105533919066 0.019563236928431 0
 55 0.0154242899313542 0.0195027058808437 0
 56 0.0154129250517658 0.0194999238895373 0
 57 0.0154280554844389 0.0194412273118402 0
 58 0.0154265457387786 0.019489329734277 0
 59 0.0154386601696621 0.0193245187878009 0
 60 0.0154158257245502 0.0194365137942864 0
 61 0.0154266987547203 0.0195754279749801 0
 62 0.015420858500879 0.019651152008283 0
 63 0.0154436303089064 0.019614270417946 0
 64 0.0154257775184917 0.0196943401671033 0
 65 0.0154456177713838 0.0196677758770217 0
 66 0.0154311332509301 0.01949609173448 0
 67 0.0154505289375514 0.0193895002883188 0
 68 0.0154345880612642 0.019559210660659 0
 69 0.0154528091716939 0.0194121131976379 0
 70 0.0154351873882425 0.0196718841888367 0
 71 0.0154473033894151 0.0195977006633633 0
 72 0.0154388252244864 0.0194200260837468 0
 73 0.01544243671477 0.0195796986292633 0
 74 0.0154399411765543 0.019527968114506 0
 75 0.0154479198150962 0.0195689711087926 0
 76 0.0154466555579536 0.0195113231237903 0
 77 0.0154688266431902 0.0198817977133247 0
 78 0.0154465206875739 0.019489907708376 0
 79 0.0154580972072277 0.0195447473432411 0
 80 0.0154576180945982 0.0194584212993972 0
 81 0.0154666500481234 0.0194162705613169 0
 82 0.0154597744503842 0.0195415551317195 0
 83 0.0154641250233694 0.0196043574028047 0
 84 0.0154621159257987 0.0194489954862221 0
 85 0.0154789785617442 0.0198158714843793 0
 86 0.0154660153024037 0.0195119925682691 0
 87 0.0154748534124725 0.0193517516495524 0
 88 0.0154571627107806 0.0195168656353024 0
 89 0.0154643986026131 0.0196767247873763 0
 90 0.0154621789118363 0.0195389470039597 0
 91 0.0154729163737205 0.0197699978669246 0
 92 0.015466205656329 0.0195747801761637 0
 93 0.0154806831977204 0.0197503577449523 0
 94 0.0154728071513949 0.0197397127922101 0
 95 0.0154733590207493 0.0194760174773268 0
 96 0.0154753323506255 0.0195363575543118 0
 97 0.0154836231277304 0.0196722032877956 0
 98 0.0154588837475532 0.0197507759950101 0
 99 0.0154867068264247 0.0194293061378241 0
 100 0.0154814971308656 0.0195820562608492 0
