Nom de l'instrument : SAM_8172
Fichier_calib_utilise: /Users/mdlemineahmedou/Documents/Stage/pipeline_LOG/data/calibration/ALL_2023/Cal_SAM_8172.dat
Date : 2023-10-10
Heure : 11:47:06
InclX : 0
InclY : -4.5
Pressure : 0.84385412864178
Comment : 

l_onde		data
280			nan
281			nan
282			nan
283			nan
284			nan
285			nan
286			nan
287			nan
288			nan
289			nan
290			nan
291			nan
292			nan
293			nan
294			nan
295			nan
296			nan
297			nan
298			nan
299			nan
300			nan
301			nan
302			nan
303			nan
304			nan
305			nan
306			nan
307			nan
308			nan
309			nan
310			nan
311			nan
312			nan
313			nan
314			nan
315			nan
316			nan
317			0.44867766697115014
318			0.4160484133967673
319			0.4084006054839265
320			0.41688253720768254
321			0.43264250254309
322			0.44682879546520343
323			0.4505897099490778
324			0.4352843419440437
325			0.4022599121627425
326			0.3669832930181857
327			0.3459892292275251
328			0.3493454767460399
329			0.3642549666017809
330			0.3728698181971087
331			0.3596721314465791
332			0.3320800673452397
333			0.3105507635553733
334			0.31527490697812427
335			0.3487515342280697
336			0.3895988035217302
337			0.41474643558936347
338			0.40959805147334755
339			0.3881891345755472
340			0.370596274783746
341			0.37466109378444906
342			0.39718483140544963
343			0.42342311978948044
344			0.43879432654647094
345			0.43990751035592407
346			0.43805167427734587
347			0.4455103719238724
348			0.4700417029890672
349			0.504503048969311
350			0.5386894100688112
351			0.5634359313690812
352			0.5791528424096798
353			0.5914108862560388
354			0.6057846172280352
355			0.626060635844077
356			0.6537078899524529
357			0.6900405438366336
358			0.7348440333601224
359			0.7829072423042481
360			0.8279998707287871
361			0.8650975308520196
362			0.9002585606661057
363			0.9455064024802114
364			1.0125901370195856
365			1.100304252961158
366			1.190585214670638
367			1.264241485197234
368			1.3094742650547773
369			1.3388930696494574
370			1.3701377884225077
371			1.4191575775319822
372			1.4860806362823664
373			1.562395522026842
374			1.6395900332244977
375			1.7126866479992493
376			1.7813953319657232
377			1.845749179443644
378			1.9059819833505185
379			1.9630081336384513
380			2.017886152005669
381			2.071876658963427
382			2.1282025402437488
383			2.1911901941497436
384			2.2651336717370074
385			2.352362268542193
386			2.4525119350720033
387			2.565023579649558
388			2.6874093889655093
389			2.810356573075065
390			2.9230434320736896
391			3.0170891305226064
392			3.1091610197492705
393			3.230635401042333
394			3.4126570683287527
395			3.665724794684188
396			3.9706827682212262
397			4.306080115654277
398			4.653201412300917
399			5.003584767534846
400			5.35117030444907
401			5.689570860104803
402			6.008784100974955
403			6.296562277053818
404			6.540860094354966
405			6.743187671920398
406			6.925720266646879
407			7.11237097641751
408			7.322151802166561
409			7.554337243985416
410			7.803233922846682
411			8.063197501251274
412			8.32917758760924
413			8.596518612560066
414			8.86062701706091
415			9.120750451530384
416			9.382428932468239
417			9.651785346296233
418			9.933197858045604
419			10.223395985845066
420			10.517013882729982
421			10.808551742331286
422			11.09069740603372
423			11.354835338104538
424			11.592434495102738
425			11.805166997780358
426			12.01287859560572
427			12.237290753364091
428			12.499292482687526
429			12.815750388187038
430			13.20231775421756
431			13.67348200111334
432			14.225739591712879
433			14.841450750407954
434			15.502625230423469
435			16.195033542606122
436			16.911813568286668
437			17.64695857133492
438			18.397469992769263
439			19.17656479526826
440			20.002899493862802
441			20.894188006478615
442			21.85111031264394
443			22.8595905730824
444			23.90507148550094
445			24.974243130161337
446			26.05651328366993
447			27.14164752103918
448			28.21899257681727
449			29.275346267593022
450			30.29654753505353
451			31.269115331991635
452			32.194233762238596
453			33.087209427034104
454			33.96390887251972
455			34.83573471743029
456			35.703155059656886
457			36.564994547845906
458			37.42005426476612
459			38.26697141090605
460			39.10431357396564
461			39.93059627864602
462			40.742963423510915
463			41.537079125271475
464			42.30854571716063
465			43.06192679404872
466			43.82672722266865
467			44.636756531190414
468			45.522491370239955
469			46.48758500471302
470			47.52275394802302
471			48.61856593294206
472			49.76338154799789
473			50.942874150715646
474			52.14255383610799
475			53.345931639347185
476			54.530132868240635
477			55.67101048471531
478			56.743776870285444
479			57.71759586760946
480			58.558304358030945
481			59.23255724084196
482			59.745367965720135
483			60.154826180086815
484			60.52291517063441
485			60.906469659443204
486			61.34327683875182
487			61.8667200622439
488			62.50650636255726
489			63.25099325166853
490			64.06250562076906
491			64.90297047720546
492			65.73481945218471
493			66.52128317921503
494			67.22566302921726
495			67.81126037311222
496			68.24137658182072
497			68.4793130262636
498			nan
499			nan
500			nan
