Nom de l'instrument : SAM_8172
Fichier_calib_utilise: /Users/mdlemineahmedou/Documents/Stage/pipeline_LOG/data/calibration/ALL_2023/Cal_SAM_8172.dat
Date : 2023-10-10
Heure : 11:47:23
InclX : 0
InclY : 0
Pressure : 1.05500506102827
Comment : 

l_onde		data
280			nan
281			nan
282			nan
283			nan
284			nan
285			nan
286			nan
287			nan
288			nan
289			nan
290			nan
291			nan
292			nan
293			nan
294			nan
295			nan
296			nan
297			nan
298			nan
299			nan
300			nan
301			nan
302			nan
303			nan
304			nan
305			nan
306			nan
307			nan
308			nan
309			nan
310			nan
311			nan
312			nan
313			nan
314			nan
315			nan
316			nan
317			0.4001559264832449
318			0.21312544487959362
319			0.12433825967176244
320			0.10993306546454226
321			0.1460485568627238
322			0.20882342847109783
323			0.27439637489445523
324			0.3191012458905345
325			0.32851864529773184
326			0.30130079450746405
327			0.2370893593809308
328			0.1430053506597989
329			0.052613912137348
330			0.005321663982621774
331			0.03494980402532015
332			0.12033727283376834
333			0.20906601497217908
334			0.2492558886374468
335			0.22715823477254127
336			0.18049575441667098
337			0.15063089891393575
338			0.1645753253880756
339			0.2008518074815197
340			0.22775233102359244
341			0.21734473784159888
342			0.17724343905879777
343			0.13456851572387307
344			0.1161970313622255
345			0.13136836349396028
346			0.16618477970200493
347			0.20517993346594543
348			0.23521858189386124
349			0.2508409813639457
350			0.2481648494922888
351			0.22479582467124326
352			0.19203664404397
353			0.16857212724893025
354			0.17272856054057467
355			0.206192371082676
356			0.24908040531483422
357			0.28007461112887655
358			0.2857002619561044
359			0.27811804432248427
360			0.2747176897617593
361			0.2908005895027019
362			0.3224756067285888
363			0.355521525702193
364			0.3759004361547243
365			0.3806192173484267
366			0.38105751533989685
367			0.3895572021879173
368			0.41451112986803185
369			0.45127382373196295
370			0.4925127059865373
371			0.5312795950597363
372			0.5642232788661418
373			0.5899568088450783
374			0.6072013305635987
375			0.6182709744622219
376			0.630244679463627
377			0.6505293582437899
378			0.683353109814073
379			0.7221642311464547
380			0.7581281534174443
381			0.78361277701634
382			0.8026612985893286
383			0.8258827123385614
384			0.8637529801520578
385			0.917673271865367
386			0.9766047637185504
387			1.0286085861832064
388			1.0662081149690157
389			1.0977168320295265
390			1.1349391980936618
391			1.1887477871537762
392			1.2604521379128577
393			1.345746124800023
394			1.4403068790345732
395			1.5425136142162803
396			1.6546266371640945
397			1.7792066167731633
398			1.9176271878116866
399			2.066812515651025
400			2.222644423921985
401			2.3807874680797796
402			2.534506279837441
403			2.6755748756834983
404			2.795883415281091
405			2.895272862753396
406			2.9857051312406666
407			3.080161448738118
408			3.188753488877644
409			3.310036771177869
410			3.4396581603500223
411			3.573497358808748
412			3.710253982339596
413			3.8505021684090535
414			3.9948428643150007
415			4.143386457835391
416			4.295439740871693
417			4.450235067211027
418			4.607221518755082
419			4.766798287165848
420			4.929624848944189
421			5.096108121707591
422			5.263236642779828
423			5.425540576029401
424			5.577558506910788
425			5.719459149050091
426			5.861439463887536
427			6.014731436650885
428			6.189950542269673
429			6.394733282811685
430			6.635817581932188
431			6.919462292272604
432			7.244534789571337
433			7.604094660848531
434			7.991058534247879
435			8.400016743151282
436			8.828838430109192
437			9.275773421135398
438			9.74020609900095
439			10.2276366530811
440			10.745616841050753
441			11.301414137314094
442			11.897153246965322
443			12.530503899958923
444			13.198970615673407
445			13.896648303624735
446			14.610203290794677
447			15.325323893874906
448			16.029440149717736
449			16.720581600659013
450			17.40076520641754
451			18.071911951158224
452			18.733723166068796
453			19.38376266303456
454			20.019515995339425
455			20.641336374979513
456			21.25660142790394
457			21.87374454354431
458			22.499750390083758
459			23.13152891050169
460			23.761710575252547
461			24.383054415290882
462			24.99213643462561
463			25.589650586977918
464			26.176502813674436
465			26.7593524352377
466			27.360871762376153
467			28.006496818159253
468			28.718464704505738
469			29.493267234222643
470			30.31497942790331
471			31.167848107644357
472			32.044620916182254
473			32.94839537203987
474			33.88289249435823
475			34.8441552723774
476			35.80370026313458
477			36.72815717159922
478			37.58587389344697
479			38.36142196004569
480			39.04829661303813
481			39.640351902985664
482			40.14342040813326
483			40.57990923046645
484			40.97344144356022
485			41.350561306010555
486			41.74862023589399
487			42.207468294732536
488			42.76284002441917
489			43.40418054820943
490			44.091792332745534
491			44.78565416653474
492			45.45405114666912
493			46.078420264542906
494			46.64136287737582
495			47.1254803423876
496			47.513374016797954
497			47.78764525782663
498			nan
499			nan
500			nan
