Nom de l'instrument : SAM_85AE
Fichier_calib_utilise: /Users/mdlemineahmedou/Documents/Stage/pipeline_LOG/data/calibration/ALL_2023/Cal_SAM_85AE.dat
Date : 2024-11-13
Heure : 11:56:58

l_onde		data
310			nan
311			nan
312			nan
313			nan
314			nan
315			nan
316			nan
317			0.10774694538238623
318			0.10924312397679349
319			0.10989106901946889
320			0.11029226554410457
321			0.11104819858439267
322			0.11276035317402523
323			0.11603021434669443
324			0.12139476714224068
325			0.12846960122093923
326			0.13618272808967674
327			0.1434502095234316
328			0.1496164381688266
329			0.15480011983005768
330			0.1592013833744612
331			0.16306036710134894
332			0.16680874697947776
333			0.17093544939467664
334			0.17590125933197642
335			0.18175198466523315
336			0.18821715245449275
337			0.19501879434334235
338			0.20192623279889046
339			0.20879647846090862
340			0.21549605979930506
341			0.22192166811994785
342			0.228119089748116
343			0.23418009640315662
344			0.24020598642811483
345			0.24644504219767935
346			0.2532611121378396
347			0.2610192756475631
348			0.26986510106656697
349			0.2795223592297798
350			0.28966698482152786
351			0.29992969732943386
352			0.30970788459565474
353			0.31832388675060497
354			0.32516482378483846
355			0.3306834850685517
356			0.33620497106068215
357			0.3430775369700149
358			0.3523052229504218
359			0.36420003308579874
360			0.378991077111791
361			0.3967651657415208
362			0.41683453877288956
363			0.4382491651449954
364			0.46005290621601785
365			0.481184851052639
366			0.5004940552656751
367			0.51683084795887
368			0.5297628043610814
369			0.5403798388617336
370			0.549966287516114
371			0.5597502867027043
372			0.5706341842420423
373			0.58340321743498
374			0.5987746065207535
375			0.6161433713549488
376			0.6337027250674389
377			0.6496044904602254
378			0.6625230632331067
379			0.6723136038277251
380			0.6789933627187531
381			0.682955666271855
382			0.6869365943993863
383			0.6945728132333406
384			0.7093535927684667
385			0.7315282124794314
386			0.7582097991868783
387			0.7863852899900856
388			0.8137773287702104
389			0.8398920248529155
390			0.8645004654133591
391			0.8878442701574488
392			0.9133416831681798
393			0.9457249483867258
394			0.9896308457695489
395			1.0472471709819304
396			1.1182220745375753
397			1.2020826563352
398			1.2967139947319954
399			1.3956999566061115
400			1.4919287460350898
401			1.5789348917452275
402			1.6550198130713598
403			1.7206176145944767
404			1.7762310342768666
405			1.8240236929200158
406			1.8680143481861538
407			1.9123180500081094
408			1.959795310615282
409			2.0097324352580688
410			2.0607834127787705
411			2.1116474834746337
412			2.161391299318079
413			2.2092600380699263
414			2.254517516103755
415			2.2970077179069754
416			2.337275878199801
417			2.3759091253108955
418			2.4133883487263343
419			2.449863317090541
420			2.4854194713939397
421			2.5199803658570317
422			2.552011830383936
423			2.579207961743882
424			2.599337692218805
425			2.6134321981324287
426			2.6268069660453253
