Nom de l'instrument : SAM_8172
Fichier_calib_utilise: /Users/mdlemineahmedou/Documents/Stage/pipeline_LOG/data/calibration/ALL_2023/Cal_SAM_8172.dat
Date : 2023-10-10
Heure : 11:47:21
InclX : 1.58
InclY : 0.75
Pressure : 1.02883665596056
Comment : 

l_onde		data
280			nan
281			nan
282			nan
283			nan
284			nan
285			nan
286			nan
287			nan
288			nan
289			nan
290			nan
291			nan
292			nan
293			nan
294			nan
295			nan
296			nan
297			nan
298			nan
299			nan
300			nan
301			nan
302			nan
303			nan
304			nan
305			nan
306			nan
307			nan
308			nan
309			nan
310			nan
311			nan
312			nan
313			nan
314			nan
315			nan
316			nan
317			0.2614134691664386
318			0.4257487628510652
319			0.46403865333858524
320			0.41644287734004887
321			0.3231211715665056
322			0.2242332727290053
323			0.15993891753859799
324			0.16953106100286572
325			0.25123319553760876
326			0.3452112180580798
327			0.38723993185198136
328			0.33670000295629526
329			0.23643349480529147
330			0.14771899057971719
331			0.12546609503627898
332			0.16188891939020753
333			0.21355966256153822
334			0.2373371983239796
335			0.21969592405273844
336			0.18708642398893274
337			0.16878637449139108
338			0.1843202674914541
339			0.22025824995429577
340			0.25621735120940226
341			0.2735247077382037
342			0.26960670409000775
343			0.2507239562203947
344			0.2232598820295922
345			0.19486426045827532
346			0.1748480823886508
347			0.17263390701833564
348			0.19286602079110804
349			0.22445554900501175
350			0.2530801527906692
351			0.2660015116478372
352			0.2650630330629099
353			0.259966979954351
354			0.2603010796135707
355			0.2682744014953829
356			0.2765313573868159
357			0.2770803664853824
358			0.26654072964169573
359			0.2566021225509364
360			0.26202823684301163
361			0.29544673391399723
362			0.34985446112489194
363			0.40768228631719644
364			0.45154868398526227
365			0.475373634968707
366			0.4877839567262624
367			0.49839137086372104
368			0.5141890646101542
369			0.5335247116850141
370			0.5529642091111574
371			0.5696401744627285
372			0.5859882861095494
373			0.6073401627204214
374			0.6389449101623749
375			0.6814949904004715
376			0.7296401081160967
377			0.7776135394546411
378			0.820259943705305
379			0.8544972659663527
380			0.8776825162873751
381			0.8880561306866431
382			0.8924361119056915
383			0.9024642003787499
384			0.9296729051471376
385			0.9784218179944618
386			1.0432376833805572
387			1.1179356180923317
388			1.19637949812869
389			1.2726057388934136
390			1.3406889019174244
391			1.3957163218070918
392			1.4431684252480435
393			1.4946287342422517
394			1.5616805864901449
395			1.6520649834896057
396			1.7680040480065986
397			1.9112927502754493
398			2.0811756149498337
399			2.2673370965036566
400			2.457222087948037
401			2.638761089764046
402			2.805248576670224
403			2.9533106382700702
404			3.0797132594746226
405			3.186381880900584
406			3.283107499395928
407			3.3803425681267583
408			3.486966241680964
409			3.605521749783523
410			3.7369575858716164
411			3.8819423613354695
412			4.037755017631098
413			4.199421232036809
414			4.361964051681899
415			4.5230674798072545
416			4.684774487876676
417			4.849531824158318
418			5.019190748581044
419			5.19299197244023
420			5.369461040995899
421			5.5470689477047985
422			5.723548599766964
423			5.896102099876989
424			6.061962182833044
425			6.222176123481497
426			6.384585562930774
427			6.5577333944754
428			6.750176465566622
429			6.970539050030062
430			7.227465760206414
431			7.529066078144013
432			7.87518981294603
433			8.259196807504972
434			8.674281775070927
435			9.114838097980671
436			9.577607366069994
437			10.059603805890465
438			10.55939510928496
439			11.083922893179654
440			11.642937836388443
441			12.245715743321487
442			12.892949926037888
443			13.57789902711109
444			14.293575037570426
445			15.032842520280376
446			15.788244833529326
447			16.55228304740611
448			17.31737121624937
449			18.075393846688506
450			18.818036235328993
451			19.53737193416046
452			20.233834081896212
453			20.9159060747294
454			21.592389344659708
455			22.26915246578847
456			22.944879890948986
457			23.617176305617583
458			24.284140821035745
459			24.94731089362214
460			25.609684496426837
461			26.274095435996585
462			26.938890186780156
463			27.59757405519658
464			28.24342220699677
465			28.877563089962663
466			29.52298265923118
467			30.206439298608483
468			30.952031219032023
469			31.762447251099555
470			32.63005061492734
471			33.54709209928921
472			34.50427415041742
473			35.49041408443046
474			36.494214868352074
475			37.503504165399114
476			38.50331359869044
477			39.47811768486398
478			40.41133571798728
479			41.2764232864145
480			42.04135550391709
481			42.67480561142289
482			43.17941634084028
483			43.60483354078599
484			44.004151149760546
485			44.42396793056789
486			44.88685321990471
487			45.409820688508525
488			46.00781600702736
489			46.67252495901989
490			47.38098948670339
491			48.10998553606837
492			48.83389075707362
493			49.52328542860859
494			50.148413640037575
495			50.679519480724885
496			51.08684704003481
497			51.340640407331676
498			nan
499			nan
500			nan
